global_time,trial,frameN,x_mm,y_mm,ball_x_pix,ball_color,move_direct,hit
67.445088700013,9,-194.50308227539062,-194.50308227539062,159.1091766357422,-933.6147949218749,"""red""","""left""",True
67.46162300001015,9,-194.38278198242188,-194.38278198242188,159.205810546875,-933.037353515625,"""red""","""left""",True
67.47840630001156,9,-194.38156127929688,-194.38156127929688,159.26783752441406,-933.031494140625,"""red""","""left""",True
67.49514220000128,9,-194.33651733398438,-194.33651733398438,159.42776489257812,-932.815283203125,"""red""","""left""",True
67.51164550002431,9,-194.30996704101562,-194.30996704101562,159.4451446533203,-932.687841796875,"""red""","""left""",True
67.52836230001412,9,-194.1905517578125,-194.1905517578125,159.41758728027344,-932.1146484374999,"""red""","""left""",True
67.54523060002248,9,-194.07806396484375,-194.07806396484375,159.3597869873047,-931.57470703125,"""red""","""left""",True
67.56182760000229,9,-193.86056518554688,-193.86056518554688,159.14044189453125,-930.530712890625,"""red""","""left""",True
67.57839430001331,9,-193.80654907226562,-193.80654907226562,159.0876922607422,-930.271435546875,"""red""","""left""",True
70.7965881000273,10,-8.790946960449219,-8.790946960449219,157.60699462890625,42.19654541015625,"""yellow""","""right""",False
70.81182590001845,10,-8.858936309814453,-8.858936309814453,157.6328125,42.522894287109374,"""yellow""","""right""",False
70.82817540000542,10,-9.039752960205078,-9.039752960205078,157.6497802734375,43.390814208984374,"""yellow""","""right""",False
70.84523180001997,10,-9.153179168701172,-9.153179168701172,157.65638732910156,43.93526000976562,"""yellow""","""right""",False
70.86178560002008,10,-9.403072357177734,-9.403072357177734,157.56460571289062,45.13474731445312,"""yellow""","""right""",False
70.87827560000005,10,-9.553329467773438,-9.553329467773438,157.51806640625,45.8559814453125,"""yellow""","""right""",False
70.89491740000085,10,-9.863136291503906,-9.863136291503906,157.48739624023438,47.34305419921875,"""yellow""","""right""",False
70.91175670002121,10,-10.029098510742188,-10.029098510742188,157.5010528564453,48.1396728515625,"""yellow""","""right""",False
70.92832690000068,10,-10.405681610107422,-10.405681610107422,157.5461883544922,49.947271728515624,"""yellow""","""right""",False
70.94474870001432,10,-10.627193450927734,-10.627193450927734,157.5189666748047,51.010528564453125,"""yellow""","""right""",False
70.9615851000126,10,-11.019203186035156,-11.019203186035156,157.5503692626953,52.89217529296875,"""yellow""","""right""",False
70.9783653000195,10,-11.219890594482422,-11.219890594482422,157.63262939453125,53.855474853515624,"""yellow""","""right""",False
70.99495910000405,10,-11.607345581054688,-11.607345581054688,157.82174682617188,55.715258789062496,"""yellow""","""right""",False
71.0115943000128,10,-11.78121566772461,-11.78121566772461,157.88595581054688,56.549835205078125,"""yellow""","""right""",False
71.02813810002408,10,-12.116264343261719,-12.116264343261719,157.997802734375,58.158068847656246,"""yellow""","""right""",False
71.04503860001569,10,-12.304847717285156,-12.304847717285156,158.03602600097656,59.06326904296875,"""yellow""","""right""",False
71.06163450001623,10,-12.788211822509766,-12.788211822509766,158.04583740234375,61.38341674804687,"""yellow""","""right""",False
71.07829510001466,10,-13.064323425292969,-13.064323425292969,158.02198791503906,62.70875244140625,"""yellow""","""right""",False
71.09486380001181,10,-13.710990905761719,-13.710990905761719,157.99169921875,65.81275634765625,"""yellow""","""right""",False
71.11170180002227,10,-14.076602935791016,-14.076602935791016,158.00465393066406,67.56769409179687,"""yellow""","""right""",False
71.12827169999946,10,-14.94088363647461,-14.94088363647461,158.04736328125,71.71624145507812,"""yellow""","""right""",False
71.1444350000238,10,-15.460014343261719,-15.460014343261719,158.1083984375,74.20806884765625,"""yellow""","""right""",False
71.16150410001865,10,-16.64293670654297,-16.64293670654297,158.3476104736328,79.88609619140625,"""yellow""","""right""",False
71.17849470002693,10,-17.31332015991211,-17.31332015991211,158.42738342285156,83.10393676757812,"""yellow""","""right""",False
71.19495240002288,10,-18.7935791015625,-18.7935791015625,158.4951934814453,90.2091796875,"""yellow""","""right""",False
71.21165990000009,10,-19.66229248046875,-19.66229248046875,158.48878479003906,94.37900390624999,"""yellow""","""right""",False
71.22813290002523,10,-21.689895629882812,-21.689895629882812,158.3281707763672,104.1114990234375,"""yellow""","""right""",False
71.24479630001588,10,-22.785850524902344,-22.785850524902344,158.30067443847656,109.37208251953125,"""yellow""","""right""",False
71.26153750001686,10,-25.249099731445312,-25.249099731445312,158.48672485351562,121.1956787109375,"""yellow""","""right""",False
71.2785194000171,10,-26.604721069335938,-26.604721069335938,158.4486541748047,127.7026611328125,"""yellow""","""right""",False
